County,Tier,price,year,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color
Anson,3,1300,2001,good,4 cylinders,gas,119882.3653,clean,manual,fwd,coupe,grey
Anson,3,3295,1999,excellent,8 cylinders,gas,207000,clean,automatic,rwd,pickup,green
Anson,3,16000,2016,good,6 cylinders,gas,40000,clean,automatic,fwd,coupe,black
Ashe,2,29995,1947,excellent,6 cylinders,gas,2452,clean,manual,rwd,pickup,red
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,3200,1981,good,8 cylinders,gas,61688,clean,automatic,rwd,pickup,blue
Ashe,2,1750,1994,fair,6 cylinders,gas,219000,clean,manual,4wd,truck,red
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,26000,2008,excellent,8 cylinders,diesel,119882.3653,lien,manual,4wd,truck,grey
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,3900,2004,good,8 cylinders,gas,130000,clean,automatic,4wd,SUV,white
Ashe,2,16500,2016,excellent,4 cylinders,gas,45000,clean,automatic,fwd,coupe,blue
Ashe,2,29995,1947,excellent,6 cylinders,gas,2452,clean,manual,rwd,pickup,red
Ashe,2,3200,1981,good,8 cylinders,gas,61688,clean,automatic,rwd,pickup,blue
Ashe,2,12999,2005,excellent,8 cylinders,diesel,217500,clean,automatic,4wd,pickup,black
Ashe,2,14000,2014,excellent,4 cylinders,diesel,77000,clean,manual,fwd,sedan,red
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,3400,2001,good,6 cylinders,gas,183800,clean,automatic,rwd,coupe,green
Ashe,2,13999,2012,good,4 cylinders,gas,95550,clean,automatic,fwd,coupe,silver
Ashe,2,5200,2002,good,8 cylinders,gas,129000,clean,automatic,4wd,truck,green
Ashe,2,3800,2005,excellent,4 cylinders,gas,131000,clean,automatic,4wd,hatchback,silver
Ashe,2,16000,2014,excellent,4 cylinders,diesel,75000,clean,manual,fwd,sedan,red
Ashe,2,3200,2002,good,8 cylinders,gas,119882.3653,clean,automatic,4wd,pickup,silver
Ashe,2,29995,1947,excellent,6 cylinders,gas,2452,clean,manual,rwd,pickup,red
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,35000,2017,excellent,8 cylinders,gas,26668,clean,automatic,4wd,truck,white
Ashe,2,2000,2001,fair,6 cylinders,gas,189000,clean,automatic,4wd,SUV,black
Ashe,2,11500,2008,excellent,4 cylinders,gas,132000,clean,manual,4wd,hatchback,grey
Ashe,2,17999,2016,good,4 cylinders,gas,38168,clean,automatic,4wd,SUV,white
Ashe,2,28900,2014,good,6 cylinders,gas,35700,clean,automatic,4wd,pickup,grey
Ashe,2,900,2001,fair,6 cylinders,gas,2.00E+05,clean,automatic,4wd,pickup,blue
Ashe,2,900,2001,fair,6 cylinders,gas,2.00E+05,clean,automatic,4wd,pickup,blue
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,8000,2014,excellent,4 cylinders,gas,110500,clean,automatic,4wd,SUV,black
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,29995,1947,excellent,6 cylinders,gas,2452,clean,manual,rwd,pickup,red
Ashe,2,22800,2012,good,8 cylinders,gas,67400,clean,automatic,4wd,pickup,white
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,10000,2011,excellent,6 cylinders,gas,79700,clean,automatic,4wd,SUV,blue
Ashe,2,15750,2015,good,4 cylinders,gas,39176,clean,automatic,fwd,van,white
Ashe,2,2200,2005,good,4 cylinders,gas,149000,clean,manual,fwd,hatchback,black
Ashe,2,7500,2009,excellent,4 cylinders,gas,86400,clean,automatic,4wd,SUV,grey
Ashe,2,4200,2003,good,5 cylinders,gas,119000,clean,automatic,4wd,sedan,grey
Ashe,2,12990,2012,good,4 cylinders,gas,94000,clean,automatic,fwd,coupe,silver
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,9500,1977,good,8 cylinders,gas,119882.3653,clean,automatic,rwd,coupe,white
Ashe,2,3500,2003,good,6 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,silver
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,29995,1946,excellent,6 cylinders,gas,2452,clean,manual,rwd,pickup,red
Ashe,2,5600,1995,good,6 cylinders,diesel,290000,salvage,automatic,4wd,truck,black
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,22800,2012,good,8 cylinders,gas,67600,clean,automatic,4wd,pickup,white
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,3500,2007,excellent,5 cylinders,gas,218000,clean,automatic,fwd,sedan,silver
Ashe,2,15500,2016,like new,4 cylinders,gas,20310,clean,automatic,fwd,sedan,grey
Ashe,2,10300,2014,good,4 cylinders,gas,83600,clean,automatic,4wd,sedan,black
Ashe,2,3195,2001,good,6 cylinders,gas,182000,clean,automatic,4wd,SUV,blue
Ashe,2,3000,2002,excellent,5 cylinders,gas,156297,clean,automatic,fwd,sedan,custom
Ashe,2,2100,1995,good,8 cylinders,gas,151598,clean,automatic,4wd,SUV,black
Ashe,2,2800,2003,good,6 cylinders,gas,187000,clean,automatic,fwd,sedan,grey
Ashe,2,16999,2012,good,8 cylinders,gas,89591,clean,automatic,4wd,truck,grey
Ashe,2,13750,2013,good,4 cylinders,gas,78327,clean,automatic,4wd,sedan,silver
Ashe,2,24000,2015,like new,4 cylinders,gas,45080,clean,manual,4wd,sedan,white
Ashe,2,10000,1975,good,8 cylinders,gas,119882.4,clean,automatic,rwd,coupe,red
Ashe,2,4200,2008,excellent,6 cylinders,gas,128000,clean,automatic,fwd,sedan,black
Ashe,2,9850,2006,good,6 cylinders,gas,178200,clean,automatic,4wd,pickup,grey
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,blue
Ashe,2,19975,2010,good,5 cylinders,gas,76886,clean,automatic,4wd,SUV,white
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,900,2001,fair,6 cylinders,gas,2.00E+05,clean,automatic,4wd,pickup,blue
Ashe,2,1100,1992,fair,8 cylinders,gas,256000,clean,automatic,4wd,pickup,blue
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,4000,1992,good,6 cylinders,gas,150000,clean,manual,4wd,pickup,green
Ashe,2,29995,1947,excellent,8 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,13900,2005,excellent,8 cylinders,diesel,216500,clean,automatic,4wd,pickup,black
Ashe,2,13500,2013,good,4 cylinders,gas,97000,clean,automatic,4wd,truck,silver
Ashe,2,19444,2011,good,8 cylinders,gas,78793,clean,automatic,4wd,SUV,grey
Ashe,2,29995,1946,excellent,8 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,11000,1975,good,8 cylinders,gas,119882.4,clean,automatic,rwd,coupe,red
Ashe,2,13995,1964,excellent,8 cylinders,gas,100266,clean,automatic,rwd,coupe,silver
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Ashe,2,29995,1947,excellent,6 cylinders,gas,2453,clean,manual,rwd,pickup,red
Avery,2,14500,1973,good,8 cylinders,gas,3308,clean,manual,rwd,truck,green
Avery,2,2300,2003,excellent,4 cylinders,gas,205231,clean,automatic,4wd,sedan,blue
Avery,2,10900,2010,fair,6 cylinders,gas,225000,clean,automatic,4wd,truck,brown
Avery,2,3000,2000,good,8 cylinders,gas,197000,clean,automatic,4wd,SUV,custom
Avery,2,14995,2009,excellent,6 cylinders,gas,132967,clean,manual,4wd,pickup,white
Avery,2,4500,1990,excellent,8 cylinders,gas,150000,clean,manual,rwd,SUV,red
Avery,2,1800,1999,good,8 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,green
Avery,2,5500,2005,good,8 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,black
Avery,2,5995,2005,good,4 cylinders,gas,157644,clean,automatic,4wd,wagon,silver
Avery,2,10500,2012,good,6 cylinders,gas,91110,clean,manual,rwd,coupe,yellow
Avery,2,4795,2006,good,6 cylinders,gas,80550,clean,manual,fwd,coupe,blue
Avery,2,10900,2010,good,6 cylinders,gas,225000,clean,automatic,4wd,truck,brown
Avery,2,6900,2008,excellent,6 cylinders,gas,177200,clean,automatic,4wd,SUV,white
Avery,2,3200,2001,fair,8 cylinders,gas,119882.4,clean,automatic,4wd,SUV,black
Avery,2,5995,2002,excellent,4 cylinders,gas,119882.4,clean,automatic,4wd,SUV,blue
Avery,2,9500,2003,good,8 cylinders,gas,114000,clean,automatic,4wd,truck,blue
Avery,2,5900,2010,excellent,4 cylinders,gas,115000,clean,manual,fwd,hatchback,black
Avery,2,4395,2005,good,6 cylinders,gas,132540,clean,automatic,4wd,sedan,blue
Avery,2,5900,2005,good,8 cylinders,gas,190000,clean,automatic,rwd,SUV,grey
Avery,2,4500,1990,good,8 cylinders,gas,150000,clean,manual,rwd,SUV,red
Avery,2,3250,1998,excellent,other,gas,119882.3653,clean,other,rwd,other,red
Avery,2,11000,1979,excellent,6 cylinders,gas,90000,rebuilt,manual,4wd,other,grey
Avery,2,2300,2003,excellent,4 cylinders,gas,205231,clean,automatic,4wd,sedan,blue
Avery,2,25500,2013,excellent,6 cylinders,diesel,98800,clean,automatic,4wd,SUV,black
Avery,2,7500,2005,excellent,6 cylinders,gas,140294,clean,automatic,4wd,truck,white
Avery,2,3250,1998,excellent,other,gas,119882.3653,clean,other,rwd,other,red
Avery,2,15500,2013,good,8 cylinders,gas,119882.3653,clean,automatic,4wd,wagon,black
Avery,2,5995,2005,good,4 cylinders,gas,157644,clean,automatic,4wd,wagon,silver
Avery,2,5400,2007,good,6 cylinders,gas,162000,clean,automatic,fwd,sedan,black
Avery,2,1000,2004,good,6 cylinders,gas,160000,clean,automatic,fwd,mini-van,red
Avery,2,8999,2008,excellent,6 cylinders,hybrid,149000,clean,automatic,4wd,SUV,white
Avery,2,9500,2003,good,8 cylinders,gas,114000,clean,automatic,4wd,truck,blue
Avery,2,18000,2012,excellent,6 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,blue
Avery,2,14495,2012,excellent,8 cylinders,gas,115464,clean,automatic,4wd,SUV,grey
Avery,2,7495,2006,excellent,4 cylinders,gas,147225,clean,automatic,4wd,SUV,silver
Avery,2,4000,2010,good,4 cylinders,gas,115000,clean,manual,fwd,hatchback,black
Avery,2,15000,2010,good,8 cylinders,gas,158000,clean,automatic,4wd,truck,grey
Avery,2,25000,1958,good,8 cylinders,gas,119882.3653,clean,automatic,rwd,other,red
Avery,2,1895,1989,fair,4 cylinders,gas,119882.4,clean,manual,4wd,truck,blue
Avery,2,6900,2008,excellent,6 cylinders,gas,177200,clean,automatic,4wd,SUV,white
Avery,2,5000,2005,good,8 cylinders,gas,189500,clean,automatic,4wd,SUV,black
Avery,2,1250,1991,good,6 cylinders,gas,49147,clean,automatic,rwd,truck,blue
Avery,2,14495,2012,excellent,8 cylinders,gas,115464,clean,automatic,4wd,SUV,grey
Avery,2,45000,2018,new,8 cylinders,gas,1850,clean,automatic,4wd,pickup,black
Avery,2,14995,2009,excellent,6 cylinders,gas,132967,clean,manual,4wd,pickup,white
Avery,2,8500,2007,excellent,8 cylinders,gas,175787,clean,automatic,4wd,SUV,silver
Avery,2,28000,2002,good,8 cylinders,other,119882.3653,parts only,automatic,rwd,coupe,orange
Avery,2,14500,2009,excellent,6 cylinders,gas,132967,clean,manual,4wd,pickup,white
Avery,2,6900,2008,excellent,6 cylinders,gas,142170,clean,automatic,4wd,SUV,black
Avery,2,5495,2008,excellent,4 cylinders,gas,146838,clean,automatic,4wd,hatchback,brown
Avery,2,10000,1979,excellent,8 cylinders,gas,119882.3653,clean,automatic,rwd,sedan,black
Avery,2,5495,2008,excellent,4 cylinders,gas,146838,clean,automatic,4wd,hatchback,brown
Avery,2,6495,2003,good,8 cylinders,gas,147631,clean,automatic,4wd,SUV,black
Avery,2,11500,2006,excellent,6 cylinders,gas,83450,clean,manual,4wd,SUV,red
Avery,2,6700,2006,excellent,6 cylinders,gas,207000,clean,automatic,4wd,SUV,silver
Avery,2,1800,1999,good,8 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,green
Avery,2,3000,2000,good,8 cylinders,gas,197000,clean,automatic,4wd,SUV,custom
Avery,2,4500,2010,excellent,4 cylinders,gas,115000,clean,manual,fwd,hatchback,black
Avery,2,2900,2003,good,6 cylinders,gas,253000,clean,automatic,4wd,SUV,brown
Avery,2,1000,2000,fair,4 cylinders,gas,155300,clean,automatic,fwd,sedan,blue
Avery,2,6000,1990,good,8 cylinders,gas,119882.3653,clean,automatic,rwd,truck,black
Avery,2,19500,2013,like new,8 cylinders,gas,49500,lien,automatic,rwd,coupe,white
Avery,2,4750,2003,good,6 cylinders,gas,83810,clean,manual,4wd,sedan,silver
Avery,2,17000,2012,excellent,4 cylinders,gas,75000,clean,manual,4wd,hatchback,black
Avery,2,6700,2003,excellent,8 cylinders,gas,205000,clean,automatic,4wd,truck,white
Avery,2,25000,1958,good,8 cylinders,gas,119882.3653,clean,automatic,rwd,other,red
Avery,2,2995,2009,excellent,4 cylinders,gas,91000,clean,automatic,fwd,coupe,silver
Avery,2,6495,2003,good,8 cylinders,gas,147631,clean,automatic,4wd,SUV,black
Avery,2,6900,2008,excellent,6 cylinders,gas,142170,clean,automatic,4wd,SUV,black
Avery,2,6700,2006,excellent,6 cylinders,gas,207000,clean,automatic,4wd,SUV,silver
Avery,2,6700,2006,excellent,6 cylinders,gas,207000,clean,automatic,4wd,SUV,silver
Avery,2,700,2000,fair,8 cylinders,gas,159000,clean,automatic,4wd,SUV,custom
Avery,2,8900,2007,good,8 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,grey
Avery,2,20950,2015,excellent,6 cylinders,gas,17546,salvage,automatic,fwd,SUV,blue
Avery,2,8200,2008,excellent,6 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,white
Avery,2,26000,2006,good,8 cylinders,diesel,119882.4,clean,automatic,4wd,truck,brown
Avery,2,2500,2002,good,4 cylinders,gas,2.00E+05,clean,automatic,4wd,wagon,blue
Avery,2,4500,1990,excellent,8 cylinders,gas,150000,clean,manual,rwd,SUV,red
Avery,2,5800,2000,excellent,4 cylinders,gas,88000,clean,manual,rwd,convertible,silver
Avery,2,1000,1975,fair,4 cylinders,gas,119882.3653,clean,manual,rwd,convertible,red
Avery,2,1500,2003,good,6 cylinders,gas,236000,clean,automatic,4wd,SUV,yellow
Avery,2,10500,2003,excellent,6 cylinders,gas,119882.4,clean,automatic,rwd,truck,black
Beaufort,3,8500,2007,good,8 cylinders,gas,230000,clean,automatic,4wd,SUV,black
Beaufort,3,3500,2002,good,6 cylinders,gas,80100,clean,automatic,fwd,SUV,blue
Beaufort,3,16900,2013,like new,4 cylinders,gas,119882.4,clean,automatic,4wd,sedan,grey
Beaufort,3,5900,2008,good,6 cylinders,gas,194000,clean,automatic,fwd,mini-van,grey
Beaufort,3,15900,2010,excellent,6 cylinders,gas,128100,clean,automatic,rwd,SUV,white
Beaufort,3,2000,2005,good,6 cylinders,gas,149000,clean,automatic,fwd,convertible,white
Beaufort,3,5300,2002,good,6 cylinders,gas,119882.3653,clean,automatic,4wd,SUV,black
Beaufort,3,1200,2003,excellent,4 cylinders,gas,119882.3653,clean,automatic,4wd,sedan,white
Beaufort,3,3500,2004,excellent,8 cylinders,gas,170000,clean,automatic,rwd,SUV,grey
Beaufort,3,10100,1993,good,6 cylinders,gas,98403,clean,manual,4wd,SUV,red
Beaufort,3,4500,1997,good,8 cylinders,gas,165000,clean,automatic,rwd,pickup,blue
Beaufort,3,7150,2005,excellent,8 cylinders,gas,144548,clean,automatic,4wd,pickup,grey
Beaufort,3,2300,2005,good,6 cylinders,gas,149000,clean,automatic,fwd,convertible,white
Beaufort,3,24500,2010,good,8 cylinders,gas,119882.4,clean,automatic,4wd,pickup,blue
Beaufort,3,6850,1994,excellent,8 cylinders,gas,119882.3653,clean,automatic,rwd,truck,white
Beaufort,3,875,2000,good,6 cylinders,gas,114000,clean,automatic,rwd,van,white
Beaufort,3,6800,2002,good,10 cylinders,gas,160640,clean,automatic,4wd,SUV,black
Beaufort,3,200,1996,fair,6 cylinders,gas,101000,clean,automatic,fwd,sedan,green
Beaufort,3,5500,2007,good,6 cylinders,gas,2.00E+05,clean,automatic,fwd,sedan,white
Beaufort,3,20000,2006,good,8 cylinders,diesel,196000,salvage,automatic,4wd,pickup,black
Beaufort,3,5500,2007,good,6 cylinders,gas,2.00E+05,clean,automatic,fwd,sedan,white
Beaufort,3,28000,2016,excellent,8 cylinders,gas,23000,clean,manual,rwd,coupe,silver
Beaufort,3,6500,2010,excellent,4 cylinders,gas,119882.4,clean,automatic,fwd,coupe,silver
Beaufort,3,2000,2005,fair,6 cylinders,gas,292000,clean,automatic,fwd,mini-van,silver
Beaufort,3,7500,2003,excellent,6 cylinders,gas,119882.4,clean,automatic,rwd,coupe,grey
Beaufort,3,3500,1989,good,4 cylinders,gas,119882.3653,clean,manual,fwd,truck,blue
Beaufort,3,12000,2000,good,8 cylinders,diesel,155,clean,manual,rwd,other,red
Beaufort,3,12000,2006,excellent,8 cylinders,gas,115000,clean,automatic,4wd,sedan,grey
Beaufort,3,27500,2013,like new,6 cylinders,gas,81123,clean,automatic,4wd,pickup,silver
Beaufort,3,4700,1996,good,4 cylinders,gas,119882.3653,clean,manual,4wd,truck,black
Beaufort,3,4000,1964,fair,8 cylinders,gas,64000,clean,manual,rwd,convertible,brown
Beaufort,3,9500,2006,excellent,6 cylinders,gas,86000,clean,manual,rwd,convertible,silver
Beaufort,3,7000,1953,good,6 cylinders,gas,50000,clean,manual,rwd,pickup,blue
Beaufort,3,11000,2014,excellent,4 cylinders,gas,86000,lien,manual,fwd,coupe,grey
Beaufort,3,6500,1984,good,8 cylinders,gas,7000,clean,automatic,4wd,truck,green
Beaufort,3,5500,2003,good,8 cylinders,gas,195000,clean,automatic,4wd,truck,red
Beaufort,3,5000,1992,good,8 cylinders,gas,173000,clean,automatic,4wd,truck,white
Beaufort,3,3900,2003,good,8 cylinders,gas,263250,clean,automatic,4wd,SUV,brown
Beaufort,3,23900,2013,excellent,8 cylinders,gas,56000,clean,automatic,4wd,pickup,blue
Beaufort,3,3500,2005,good,6 cylinders,gas,337797,clean,automatic,rwd,truck,white
Beaufort,3,19500,2011,excellent,8 cylinders,gas,149900,clean,automatic,4wd,SUV,black
Beaufort,3,11000,2006,good,8 cylinders,gas,172000,clean,automatic,rwd,pickup,custom
Beaufort,3,10200,2007,good,8 cylinders,diesel,315000,clean,automatic,4wd,pickup,grey
Beaufort,3,14000,2013,excellent,4 cylinders,gas,119882.3653,lien,automatic,fwd,coupe,silver
Beaufort,3,11500,2006,good,8 cylinders,gas,171000,clean,automatic,rwd,pickup,brown
Beaufort,3,4450,2009,good,4 cylinders,gas,101385,clean,automatic,fwd,sedan,red
Beaufort,3,17300,2015,like new,4 cylinders,gas,33700,clean,automatic,fwd,sedan,silver
Beaufort,3,300,2006,fair,4 cylinders,gas,119882.4,clean,manual,fwd,sedan,silver
Beaufort,3,5500,2007,good,6 cylinders,gas,2.00E+05,clean,automatic,fwd,sedan,white
Beaufort,3,3800,2005,good,8 cylinders,gas,162000,clean,automatic,4wd,SUV,white
Beaufort,3,3800,1989,good,4 cylinders,gas,170000,clean,manual,4wd,truck,custom
Beaufort,3,22299,2013,good,8 cylinders,gas,56500,clean,automatic,4wd,pickup,blue
Beaufort,3,7000,2010,excellent,4 cylinders,gas,230000,clean,automatic,fwd,mini-van,white
Beaufort,3,2500,1998,good,8 cylinders,gas,240000,clean,automatic,4wd,SUV,black
Beaufort,3,13500,2008,like new,6 cylinders,gas,34994,clean,automatic,rwd,coupe,silver
Beaufort,3,12500,1998,excellent,6 cylinders,gas,94700,clean,automatic,rwd,convertible,silver
Beaufort,3,500,1999,fair,4 cylinders,gas,141220,clean,automatic,fwd,convertible,red
Beaufort,3,10500,2008,good,6 cylinders,gas,153000,lien,automatic,rwd,truck,white
Beaufort,3,29000,2014,good,8 cylinders,gas,86100,clean,automatic,4wd,pickup,white
Beaufort,3,600,2006,good,6 cylinders,gas,119882.4,clean,automatic,fwd,sedan,silver
Beaufort,3,3000,1993,good,6 cylinders,gas,150000,clean,manual,4wd,pickup,black
Beaufort,3,5350,2005,good,6 cylinders,gas,217000,clean,automatic,fwd,convertible,blue
Beaufort,3,4900,2008,good,8 cylinders,gas,158900,clean,automatic,rwd,sedan,white
